Well	Row	Column	Timepoint	Compound	Conc	Non-border cells - Number of Objects	Non-border cells - Intensity Nucleus HOECHST 33342 Mean - Mean per Well	Non-border cells - Nucleus Area [µm²] - Mean per Well	Non-border cells - Nucleus Roundness - Mean per Well	Non-border cells - Nucleus Symmetry 02  - Mean per Well	Non-border cells - Nucleus Symmetry 03  - Mean per Well	Non-border cells - Nucleus Symmetry 04  - Mean per Well	Non-border cells - Nucleus Symmetry 05  - Mean per Well	Non-border cells - Nucleus Symmetry 12  - Mean per Well	Non-border cells - Nucleus Symmetry 13  - Mean per Well	Non-border cells - Nucleus Symmetry 14  - Mean per Well	Non-border cells - Nucleus Symmetry 15  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 30%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 40%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 50%  - Mean per Well	Non-border cells - Nucleus Threshold Compactness 60%  - Mean per Well	Non-border cells - Nucleus Axial Small Length  - Mean per Well	Non-border cells - Nucleus Axial Length Ratio  - Mean per Well	Non-border cells - Nucleus Radial Mean  - Mean per Well	Non-border cells - Nucleus Radial Relative Deviation  - Mean per Well	Non-border cells - Nucleus Profile 1/2  - Mean per Well	Non-border cells - Nucleus Profile 2/2  - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Spot 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Hole 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Edge 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Ridge 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Valley 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Saddle 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Bright 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 SER Dark 2 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Correlation 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Contrast 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Nucleus HOECHST 33342 Haralick Homogeneity 1 px - Mean per Well	Non-border cells - Intensity Cell Alexa 488 Mean - Mean per Well	Non-border cells - Intensity Cytoplasm Alexa 488 Mean - Mean per Well	Non-border cells - Intensity Cytoplasm Alexa 594 Mean - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Symmetry 02  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Symmetry 03  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Symmetry 04  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Symmetry 05  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Symmetry 12  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Symmetry 13  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Symmetry 14  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Symmetry 15  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Threshold Compactness 30%  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Threshold Compactness 40%  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Threshold Compactness 50%  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Threshold Compactness 60%  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Axial Small Length  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Axial Length Ratio  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Radial Mean  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Radial Relative Deviation  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Profile 1/5  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Profile 2/5  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Profile 3/5  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Profile 4/5  - Mean per Well	Non-border cells - Alexa 488 Cytoplasm Profile 5/5  - Mean per Well	Non-border cells - Cytoplasm Area [µm²] - Mean per Well	Non-border cells - Cytoplasm Roundness - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Symmetry 02  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Symmetry 03  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Symmetry 04  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Symmetry 05  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Symmetry 12  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Symmetry 13  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Symmetry 14  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Symmetry 15  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Threshold Compactness 30%  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Threshold Compactness 40%  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Threshold Compactness 50%  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Threshold Compactness 60%  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Axial Small Length  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Axial Length Ratio  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Radial Mean  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Radial Relative Deviation  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Profile 1/5  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Profile 2/5  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Profile 3/5  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Profile 4/5  - Mean per Well	Non-border cells - Alexa 594 Cytoplasm Profile 5/5  - Mean per Well	Non-border cells - Cell Area [µm²] - Mean per Well	Non-border cells - Cell Roundness - Mean per Well	Non-border cells - Membrane Area [µm²] - Mean per Well	Non-border cells - Membrane Roundness - Mean per Well	Non-border cells - Cytoplasm Alexa 488 SER Spot 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 SER Hole 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 SER Edge 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 SER Ridge 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 SER Valley 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 SER Saddle 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 SER Bright 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 SER Dark 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 Haralick Correlation 1 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 Haralick Contrast 1 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Cytoplasm Alexa 488 Haralick Homogeneity 1 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 SER Spot 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 SER Hole 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 SER Edge 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 SER Ridge 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 SER Valley 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 SER Saddle 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 SER Bright 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 SER Dark 2 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 Haralick Correlation 1 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 Haralick Contrast 1 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 Haralick Sum Variance 1 px - Mean per Well	Non-border cells - Cytoplasm Alexa 594 Haralick Homogeneity 1 px - Mean per Well
A10	1	10	7	Staurosporin	0.5	473	18112.96	70.69	0.93	0.15	0.06	0.05	0.03	0.21	0.08	0.07	0.04	1.09	1.09	1.09	1.08	4.37	0.76	4.83	0.42	0.95	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.35	423.89	416.63	3016.86	0.24	0.13	0.11	0.09	0.33	0.18	0.16	0.13	0.63	0.6	0.55	0.55	16.15	0.66	19.99	0.42	0.95	1.03	1.12	1.15	1.16	880.9	0.53	0.26	0.14	0.12	0.09	0.33	0.18	0.16	0.13	0.64	0.66	0.69	0.74	14.65	0.66	17.97	0.47	0.74	1.15	1.67	2.15	2.29	951.59	0.72	79.33	0.09	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.57	0.02	0.04	0.49	0.0	0.0	0.1	0.01	0.02	0.01	0.01	0.02	0.94	0.03	0.4	0.51
A10	1	10	8	Staurosporin	0.5	473	18512.62	69.08	0.92	0.15	0.06	0.05	0.04	0.22	0.08	0.07	0.05	1.09	1.09	1.09	1.09	4.33	0.76	4.83	0.42	0.95	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	424.5	417.8	2895.6	0.25	0.13	0.11	0.09	0.34	0.17	0.17	0.13	0.61	0.57	0.52	0.54	17.4	0.65	21.61	0.43	0.95	1.03	1.12	1.17	1.18	1061.88	0.52	0.26	0.14	0.12	0.09	0.34	0.18	0.17	0.13	0.64	0.66	0.69	0.74	15.89	0.65	19.42	0.48	0.75	1.13	1.75	2.35	2.52	1130.96	0.69	88.22	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.57	0.02	0.04	0.49	0.0	0.0	0.09	0.01	0.02	0.01	0.01	0.02	0.95	0.04	0.44	0.53
A10	1	10	9	Staurosporin	0.5	468	18837.45	66.95	0.93	0.15	0.06	0.05	0.03	0.21	0.08	0.07	0.04	1.1	1.09	1.09	1.09	4.3	0.76	4.76	0.42	0.95	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	421.66	414.74	2958.51	0.26	0.12	0.12	0.09	0.34	0.17	0.17	0.13	0.61	0.56	0.51	0.53	17.96	0.64	22.58	0.43	0.95	1.03	1.13	1.18	1.19	1217.3	0.52	0.26	0.13	0.12	0.09	0.34	0.17	0.17	0.13	0.64	0.66	0.7	0.75	16.33	0.65	20.15	0.48	0.74	1.13	1.85	2.53	2.71	1284.25	0.68	94.03	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.58	0.02	0.04	0.49	0.0	0.0	0.09	0.01	0.02	0.01	0.01	0.02	0.95	0.04	0.5	0.54
A10	1	10	10	Staurosporin	0.5	485	18741.57	67.01	0.92	0.15	0.06	0.05	0.04	0.22	0.09	0.07	0.05	1.09	1.09	1.09	1.09	4.29	0.76	4.75	0.42	0.95	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	420.38	412.49	3095.55	0.25	0.12	0.11	0.09	0.33	0.17	0.16	0.13	0.62	0.57	0.51	0.52	16.93	0.65	20.87	0.42	0.95	1.03	1.12	1.18	1.2	1048.64	0.53	0.26	0.13	0.12	0.09	0.33	0.17	0.16	0.13	0.65	0.66	0.7	0.75	15.29	0.65	18.58	0.48	0.74	1.13	1.81	2.49	2.69	1115.66	0.71	84.07	0.09	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.57	0.02	0.03	0.49	0.0	0.0	0.09	0.01	0.02	0.01	0.01	0.02	0.94	0.04	0.5	0.53
A10	1	10	11	Staurosporin	0.5	469	19026.9	66.38	0.93	0.15	0.06	0.05	0.03	0.22	0.09	0.07	0.05	1.1	1.09	1.1	1.09	4.23	0.76	4.69	0.42	0.95	1.32	0.02	0	0.17	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.34	413.81	406.47	3381.23	0.25	0.12	0.11	0.08	0.33	0.16	0.16	0.12	0.63	0.59	0.53	0.52	15.51	0.66	19.16	0.42	0.94	1.03	1.12	1.16	1.18	810.39	0.54	0.26	0.12	0.12	0.09	0.34	0.16	0.17	0.12	0.66	0.67	0.69	0.74	13.71	0.65	16.79	0.48	0.71	1.16	1.72	2.28	2.45	876.77	0.73	74.09	0.09	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.6	0.02	0.04	0.49	0.0	0.0	0.11	0.01	0.02	0.01	0.01	0.02	0.94	0.04	0.51	0.5
A10	1	10	12	Staurosporin	0.5	511	17767.52	66.62	0.91	0.15	0.06	0.05	0.04	0.22	0.09	0.07	0.05	1.09	1.08	1.08	1.09	4.31	0.76	4.76	0.42	0.96	1.29	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.37	416.58	409.69	3100.79	0.26	0.13	0.12	0.09	0.35	0.17	0.17	0.13	0.63	0.58	0.51	0.48	16.67	0.64	21.03	0.43	0.96	1.03	1.11	1.17	1.18	1061.62	0.52	0.27	0.13	0.13	0.09	0.35	0.17	0.17	0.13	0.64	0.66	0.7	0.75	15.13	0.64	18.83	0.48	0.76	1.11	1.79	2.56	2.77	1128.24	0.7	84.12	0.09	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.53	0.01	0.03	0.49	0.0	0.0	0.09	0.0	0.02	0.01	0.01	0.02	0.94	0.04	0.49	0.54
A10	1	10	13	Staurosporin	0.5	484	18342.29	66.34	0.92	0.15	0.06	0.05	0.03	0.22	0.09	0.07	0.05	1.09	1.09	1.09	1.1	4.27	0.76	4.73	0.42	0.95	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	415.5	408.26	3277.56	0.25	0.12	0.11	0.08	0.33	0.17	0.16	0.12	0.64	0.59	0.51	0.48	16.16	0.66	19.98	0.42	0.95	1.03	1.11	1.16	1.17	907.45	0.53	0.26	0.13	0.12	0.09	0.34	0.17	0.17	0.13	0.66	0.68	0.71	0.77	14.42	0.65	17.6	0.48	0.73	1.14	1.75	2.38	2.56	973.79	0.72	79.53	0.09	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.55	0.01	0.02	0.49	0.0	0.0	0.1	0.01	0.02	0.01	0.01	0.02	0.94	0.04	0.5	0.53
A10	1	10	14	Staurosporin	0.5	497	18115.43	66.46	0.92	0.15	0.06	0.05	0.04	0.22	0.09	0.07	0.05	1.09	1.09	1.09	1.09	4.28	0.76	4.74	0.42	0.96	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	414.86	406.8	3347.95	0.24	0.12	0.11	0.08	0.33	0.17	0.16	0.13	0.63	0.57	0.48	0.48	16.76	0.66	20.53	0.42	0.95	1.03	1.11	1.18	1.2	1006.72	0.53	0.25	0.13	0.12	0.09	0.33	0.17	0.17	0.12	0.65	0.68	0.71	0.77	15.08	0.66	18.15	0.48	0.74	1.12	1.8	2.54	2.76	1073.18	0.72	80.57	0.09	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.57	0.01	0.02	0.49	0.0	0.0	0.09	0.0	0.02	0.01	0.01	0.02	0.94	0.04	0.54	0.54
A10	1	10	15	Staurosporin	0.5	505	17860.75	66.23	0.92	0.15	0.06	0.05	0.04	0.21	0.09	0.07	0.05	1.09	1.09	1.09	1.09	4.29	0.76	4.72	0.42	0.96	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	413.19	405.42	3437.77	0.25	0.12	0.11	0.08	0.33	0.16	0.16	0.12	0.64	0.57	0.47	0.46	16.84	0.66	20.65	0.42	0.95	1.03	1.11	1.18	1.2	1027.41	0.53	0.26	0.13	0.12	0.09	0.34	0.16	0.17	0.13	0.66	0.68	0.72	0.79	15.12	0.65	18.29	0.48	0.74	1.12	1.83	2.63	2.86	1093.63	0.72	82.08	0.09	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.56	0.01	0.02	0.49	0.0	0.0	0.09	0.0	0.02	0.01	0.01	0.02	0.95	0.04	0.55	0.54
A11	1	11	1	Staurosporin	0.5	280	12214.69	113.83	0.96	0.13	0.04	0.03	0.02	0.18	0.06	0.05	0.03	1.11	1.1	1.05	0.96	5.83	0.79	6.23	0.4	0.93	1.22	0.02	0	0.14	0.02	0	0.01	0.03	0	0.83	0.02	0.05	0.42	546.47	530.61	1402.02	0.32	0.13	0.15	0.1	0.43	0.19	0.23	0.16	0.41	0.48	0.61	0.78	23.76	0.56	32.32	0.45	0.91	1.03	1.31	1.29	1.27	2062.36	0.48	0.34	0.14	0.17	0.11	0.45	0.19	0.24	0.17	0.38	0.49	0.58	0.68	22.44	0.55	30.9	0.48	0.79	1.06	1.85	2.0	1.79	2176.19	0.61	133.77	0.04	0	0	0.03	0.0	0.0	0.01	0.0	0.01	0.79	0.03	0.09	0.49	0.0	0.0	0.08	0.01	0.01	0.01	0.01	0.01	0.93	0.04	0.29	0.44
A11	1	11	2	Staurosporin	0.5	290	17262.54	82.33	0.94	0.17	0.05	0.05	0.03	0.24	0.07	0.07	0.04	1.09	1.08	1.05	1.0	4.7	0.73	5.3	0.42	0.95	1.27	0.02	0	0.17	0.03	0	0.02	0.04	0	0.8	0.03	0.07	0.36	475.5	466.66	3174.96	0.35	0.14	0.16	0.11	0.46	0.19	0.24	0.16	0.48	0.48	0.58	0.75	20.08	0.54	28.73	0.46	0.93	1.03	1.24	1.24	1.21	1600.57	0.51	0.37	0.14	0.18	0.11	0.48	0.19	0.26	0.17	0.45	0.51	0.59	0.69	18.11	0.52	26.33	0.5	0.72	1.14	1.95	2.25	2.13	1682.9	0.65	110.9	0.06	0	0	0.03	0.0	0.0	0.01	0.0	0.0	0.76	0.02	0.08	0.49	0.0	0.0	0.11	0.01	0.02	0.02	0.01	0.02	0.93	0.06	0.45	0.42
A11	1	11	3	Staurosporin	0.5	316	19382.5	74.02	0.94	0.15	0.06	0.04	0.03	0.21	0.08	0.07	0.04	1.1	1.1	1.08	1.06	4.51	0.76	4.95	0.42	0.95	1.3	0.02	0	0.17	0.02	0	0.02	0.04	0	0.81	0.03	0.08	0.35	461.76	453.89	3603.54	0.31	0.13	0.14	0.1	0.4	0.18	0.2	0.14	0.53	0.5	0.55	0.64	18.21	0.59	24.48	0.44	0.93	1.04	1.19	1.2	1.2	1323.84	0.5	0.33	0.14	0.16	0.1	0.42	0.18	0.22	0.15	0.54	0.58	0.62	0.68	16.28	0.58	22.05	0.49	0.71	1.18	1.88	2.22	2.2	1397.86	0.67	98.66	0.07	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.69	0.02	0.06	0.49	0.0	0.0	0.11	0.01	0.02	0.02	0.01	0.02	0.94	0.05	0.45	0.45
A11	1	11	4	Staurosporin	0.5	323	18792.72	76.37	0.93	0.15	0.06	0.05	0.03	0.22	0.08	0.07	0.05	1.09	1.09	1.08	1.06	4.51	0.76	4.98	0.42	0.95	1.29	0.02	0	0.17	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	447.91	440.23	3538.1	0.27	0.13	0.13	0.09	0.36	0.17	0.18	0.13	0.57	0.54	0.54	0.61	17.87	0.63	22.72	0.44	0.94	1.04	1.16	1.18	1.18	1162.28	0.52	0.29	0.13	0.14	0.09	0.37	0.18	0.2	0.13	0.59	0.6	0.64	0.68	15.95	0.62	20.3	0.49	0.71	1.17	1.83	2.11	2.14	1238.64	0.7	92.0	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.66	0.02	0.06	0.49	0.0	0.0	0.1	0.01	0.02	0.01	0.01	0.02	0.94	0.04	0.48	0.48
A11	1	11	5	Staurosporin	0.5	319	18396.79	77.27	0.93	0.15	0.05	0.04	0.03	0.21	0.08	0.07	0.04	1.1	1.1	1.09	1.08	4.53	0.77	4.95	0.42	0.95	1.3	0.02	0	0.17	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	439.11	431.91	3535.09	0.27	0.13	0.12	0.09	0.36	0.17	0.18	0.13	0.6	0.55	0.54	0.59	16.99	0.63	21.67	0.43	0.94	1.04	1.14	1.16	1.17	1037.6	0.52	0.29	0.14	0.14	0.09	0.37	0.17	0.19	0.13	0.62	0.64	0.66	0.71	15.23	0.62	19.5	0.48	0.72	1.17	1.74	2.06	2.12	1114.87	0.7	87.27	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.64	0.02	0.05	0.49	0.0	0.0	0.1	0.01	0.02	0.01	0.01	0.02	0.94	0.04	0.45	0.49
A11	1	11	6	Staurosporin	0.5	329	18120.09	75.72	0.93	0.15	0.06	0.04	0.03	0.21	0.08	0.07	0.04	1.1	1.1	1.09	1.09	4.47	0.77	4.9	0.42	0.95	1.3	0.02	0	0.17	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.36	431.73	424.33	3310.75	0.26	0.13	0.12	0.09	0.35	0.17	0.18	0.13	0.6	0.55	0.54	0.58	17.57	0.64	22.07	0.43	0.94	1.04	1.14	1.17	1.18	1153.71	0.52	0.27	0.13	0.13	0.09	0.36	0.17	0.19	0.13	0.62	0.64	0.67	0.72	15.84	0.64	19.84	0.48	0.72	1.16	1.79	2.23	2.34	1229.43	0.71	90.27	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.61	0.02	0.05	0.49	0.0	0.0	0.1	0.01	0.02	0.01	0.01	0.02	0.94	0.04	0.46	0.5
A11	1	11	7	Staurosporin	0.5	344	17433.56	73.52	0.93	0.15	0.06	0.04	0.03	0.21	0.08	0.07	0.04	1.09	1.09	1.09	1.09	4.42	0.76	4.86	0.42	0.95	1.29	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.37	424.73	417.68	3083.32	0.25	0.13	0.12	0.09	0.34	0.17	0.17	0.14	0.6	0.56	0.54	0.55	17.43	0.65	21.83	0.43	0.95	1.03	1.14	1.17	1.18	1129.12	0.52	0.27	0.13	0.12	0.1	0.35	0.17	0.18	0.14	0.63	0.66	0.7	0.76	15.78	0.64	19.62	0.48	0.73	1.16	1.78	2.25	2.38	1202.64	0.69	90.69	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.58	0.02	0.04	0.49	0.0	0.0	0.09	0.01	0.02	0.01	0.01	0.02	0.94	0.04	0.44	0.52
A11	1	11	8	Staurosporin	0.5	351	17294.99	71.36	0.92	0.15	0.06	0.05	0.03	0.22	0.08	0.07	0.05	1.09	1.09	1.08	1.08	4.39	0.76	4.86	0.42	0.95	1.29	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.37	422.75	416.38	2976.77	0.26	0.12	0.12	0.09	0.35	0.16	0.18	0.13	0.6	0.58	0.53	0.54	17.45	0.64	21.71	0.43	0.95	1.03	1.12	1.16	1.17	1162.96	0.52	0.27	0.13	0.12	0.09	0.35	0.17	0.18	0.13	0.64	0.66	0.69	0.75	15.86	0.64	19.55	0.48	0.74	1.15	1.77	2.21	2.33	1234.33	0.7	89.0	0.09	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.56	0.02	0.04	0.49	0.0	0.0	0.09	0.01	0.02	0.01	0.01	0.02	0.94	0.04	0.42	0.52
A11	1	11	9	Staurosporin	0.5	344	17408.87	69.33	0.92	0.15	0.06	0.05	0.03	0.22	0.08	0.07	0.05	1.09	1.09	1.08	1.08	4.35	0.76	4.81	0.42	0.95	1.29	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.37	420.18	413.35	2950.96	0.26	0.12	0.12	0.09	0.35	0.17	0.17	0.13	0.61	0.59	0.54	0.55	17.54	0.64	21.99	0.43	0.95	1.03	1.12	1.16	1.17	1208.64	0.51	0.27	0.13	0.12	0.09	0.35	0.17	0.18	0.13	0.64	0.65	0.71	0.78	16.0	0.64	19.81	0.48	0.75	1.15	1.78	2.34	2.5	1277.97	0.69	93.46	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.54	0.02	0.04	0.49	0.0	0.0	0.09	0.01	0.02	0.01	0.01	0.02	0.93	0.04	0.42	0.52
A11	1	11	10	Staurosporin	0.5	343	17751.76	68.88	0.93	0.14	0.06	0.04	0.03	0.2	0.08	0.07	0.04	1.09	1.1	1.09	1.09	4.36	0.77	4.76	0.42	0.95	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.37	415.8	410.38	2826.61	0.26	0.13	0.11	0.08	0.35	0.17	0.17	0.13	0.61	0.57	0.5	0.51	18.57	0.64	23.33	0.43	0.95	1.03	1.12	1.15	1.16	1423.04	0.51	0.27	0.13	0.12	0.09	0.35	0.17	0.17	0.13	0.63	0.66	0.69	0.75	17.01	0.64	21.15	0.48	0.75	1.14	1.82	2.34	2.51	1491.92	0.69	101.7	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.53	0.01	0.03	0.49	0.0	0.0	0.08	0.0	0.02	0.01	0.01	0.02	0.94	0.03	0.43	0.54
A11	1	11	11	Staurosporin	0.5	348	18008.3	70.16	0.92	0.15	0.06	0.04	0.04	0.21	0.08	0.07	0.05	1.1	1.1	1.09	1.09	4.36	0.77	4.76	0.42	0.95	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.37	414.02	407.92	2828.53	0.25	0.12	0.11	0.08	0.34	0.17	0.16	0.12	0.61	0.58	0.51	0.51	19.13	0.65	23.9	0.43	0.95	1.03	1.12	1.17	1.19	1565.7	0.53	0.26	0.13	0.12	0.08	0.34	0.17	0.17	0.12	0.64	0.66	0.7	0.75	17.56	0.65	21.63	0.48	0.75	1.14	1.86	2.49	2.7	1635.85	0.7	99.83	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.54	0.02	0.03	0.49	0.0	0.0	0.09	0.0	0.02	0.01	0.01	0.02	0.94	0.04	0.45	0.54
A11	1	11	12	Staurosporin	0.5	347	17635.59	67.51	0.93	0.14	0.06	0.04	0.03	0.21	0.08	0.06	0.04	1.09	1.09	1.09	1.1	4.32	0.77	4.71	0.42	0.95	1.3	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.08	0.37	410.5	404.94	2716.3	0.26	0.12	0.11	0.08	0.35	0.16	0.17	0.12	0.62	0.59	0.51	0.51	19.24	0.64	24.09	0.43	0.95	1.03	1.12	1.16	1.17	1586.18	0.53	0.27	0.13	0.12	0.09	0.35	0.17	0.17	0.13	0.64	0.66	0.7	0.77	17.72	0.64	21.89	0.48	0.76	1.13	1.84	2.48	2.68	1653.69	0.69	99.68	0.08	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.51	0.01	0.03	0.49	0.0	0.0	0.08	0.0	0.01	0.01	0.01	0.01	0.94	0.03	0.42	0.55
A11	1	11	13	Staurosporin	0.5	356	16851.53	68.94	0.92	0.14	0.06	0.04	0.03	0.2	0.08	0.07	0.04	1.09	1.09	1.09	1.09	4.36	0.77	4.78	0.42	0.96	1.29	0.02	0	0.16	0.02	0	0.02	0.04	0	0.82	0.03	0.07	0.38	405.84	400.66	2544.05	0.26	0.12	0.11	0.08	0.34	0.16	0.17	0.12	0.63	0.59	0.49	0.46	19.78	0.64	24.79	0.43	0.96	1.03	1.11	1.15	1.17	1645.35	0.52	0.26	0.13	0.12	0.09	0.34	0.16	0.17	0.12	0.65	0.67	0.71	0.77	18.25	0.65	22.56	0.48	0.76	1.12	1.85	2.51	2.71	1714.3	0.68	106.08	0.07	0	0	0.02	0.0	0.0	0.0	0.0	0.0	0.49	0.01	0.02	0.5	0.0	0.0	0.08	0.0	0.01	0.01	0.01	0.01	0.94	0.03	0.42	0.56
